# X Y Ux Uy Magnitude
192.339 405.667 0.191285 -0.138106 0.235931
185.816 433.649 0.185645 -0.145004 0.235563
149.808 391.821 0.150747 -0.136575 0.203414
162.406 388.31 0.162664 -0.135089 0.211444
166.068 374.229 0.165803 -0.131272 0.211478
175.316 385.079 0.174786 -0.13372 0.220071
156.492 362.765 0.156503 -0.128552 0.202531
197.041 430.041 0.196214 -0.143489 0.243082
200.103 415.54 0.198794 -0.140131 0.243219
207.972 425.724 0.206404 -0.142207 0.25065
251.459 335.422 0.246083 -0.119168 0.273418
238.611 335.688 0.23368 -0.119382 0.262409
248.056 324.228 0.242791 -0.115743 0.268969
226.059 335.851 0.221672 -0.119689 0.25192
244.055 313.229 0.238903 -0.112431 0.264036
212.569 335.929 0.208865 -0.120099 0.240933
220.851 324.706 0.216637 -0.11674 0.246089
215.443 313.643 0.211445 -0.113933 0.240187
229.596 313.625 0.224961 -0.113185 0.25183
201.472 313.289 0.198209 -0.114585 0.228947
209.817 302.756 0.206111 -0.111325 0.234254
238.697 302.634 0.233755 -0.109391 0.258085
198.308 335.914 0.195412 -0.120564 0.229611
183.913 335.709 0.181878 -0.120976 0.218437
192.77 324.331 0.190077 -0.117803 0.223621
169.331 335.588 0.168177 -0.121333 0.207377
187.58 312.683 0.18512 -0.115092 0.217981
232.674 292.481 0.228078 -0.106686 0.251796
217.812 292.802 0.213818 -0.108009 0.23955
226.076 282.713 0.22199 -0.104348 0.245292
203.52 292.57 0.200227 -0.109106 0.228024
217.837 274.475 0.214396 -0.102871 0.237799
76.4232 387.248 0.0792933 -0.135174 0.156714
82.622 397.114 0.0854947 -0.138514 0.162774
94.2403 391.333 0.0968239 -0.137073 0.167821
90.5976 405.765 0.0934652 -0.141545 0.16962
97.1362 377.308 0.0995139 -0.132816 0.165961
105.657 385.798 0.107932 -0.135567 0.173285
98.9668 413.98 0.101819 -0.144393 0.176682
117.325 380.32 0.119227 -0.133979 0.179347
114.874 393.856 0.117038 -0.138073 0.181003
124.489 401.541 0.126517 -0.140289 0.188912
111.854 407.473 0.114304 -0.142344 0.182557
137.154 396.226 0.138684 -0.138319 0.195871
134.37 408.768 0.13621 -0.142136 0.196865
108.367 421.194 0.111115 -0.146794 0.184106
118.982 366.908 0.120668 -0.130059 0.177415
129.545 374.784 0.13097 -0.132302 0.186163
142.517 369.056 0.143323 -0.13052 0.193848
139.934 383.084 0.141109 -0.134471 0.194921
144.859 354.518 0.145321 -0.126571 0.192713
118.188 427.718 0.120711 -0.148737 0.191557
131.454 421.037 0.133524 -0.146023 0.197867
128.361 433.589 0.130521 -0.150156 0.198954
207.972 268.276 0.205172 -0.102399 0.229306
200.045 278.612 0.1972 -0.105865 0.22382
197.04 264.001 0.194819 -0.102583 0.220177
192.191 288.684 0.189552 -0.108953 0.218634
185.793 260.412 0.184126 -0.102795 0.210877
183.806 299.103 0.181564 -0.111939 0.213298
180.287 285.522 0.178343 -0.10889 0.208958
168.323 282.647 0.167065 -0.108688 0.199309
177.143 271.726 0.175568 -0.105888 0.205028
159.275 293.109 0.158481 -0.11125 0.19363
156.335 280.052 0.155733 -0.108295 0.189685
174.292 257.589 0.173144 -0.102906 0.201416
174.951 309.907 0.173241 -0.114879 0.207869
165.832 320.799 0.164736 -0.117745 0.202489
162.378 306.552 0.161414 -0.114364 0.197822
156.609 332.015 0.156157 -0.120654 0.197339
149.866 302.792 0.149623 -0.113542 0.187827
162.65 256.101 0.161954 -0.10296 0.191911
153.624 267.891 0.153195 -0.105594 0.186061
150.936 255.258 0.150644 -0.102817 0.182387
144.557 279.025 0.144558 -0.10798 0.180435
139.358 256.562 0.139443 -0.102838 0.173263
76.4232 306.752 0.0794203 -0.110902 0.136407
72.575 317.749 0.0755997 -0.113921 0.136724
84.3462 323.219 0.0870306 -0.116266 0.145231
70.7919 329.371 0.0737584 -0.117309 0.13857
97.1039 316.751 0.0994163 -0.115174 0.152147
95.813 328.684 0.09813 -0.118472 0.153835
69.5977 341.033 0.0725021 -0.120766 0.140858
107.427 334.365 0.10934 -0.120586 0.162776
95.2984 340.888 0.0976003 -0.121953 0.1562
95.3088 353.186 0.0976076 -0.125543 0.159023
82.7059 347.002 0.0853151 -0.123196 0.149853
107.459 359.76 0.109443 -0.12782 0.168273
95.8125 365.421 0.0981368 -0.129191 0.162238
69.8008 352.884 0.0726494 -0.124367 0.144031
118.816 327.307 0.120263 -0.119059 0.169229
119.591 340.406 0.121049 -0.122622 0.172305
132.313 347.207 0.133273 -0.124645 0.182478
119.542 353.718 0.121083 -0.12631 0.174972
145.868 340.354 0.146098 -0.122856 0.190888
70.835 364.627 0.0736596 -0.127985 0.147668
84.3496 370.824 0.0869462 -0.130438 0.15676
72.575 376.251 0.0754163 -0.131614 0.15169
128.361 260.411 0.128891 -0.103101 0.165054
131.472 273.037 0.132059 -0.106154 0.169435
118.183 266.275 0.119215 -0.103698 0.158005
134.404 285.479 0.134945 -0.109163 0.173571
108.329 272.616 0.109877 -0.104353 0.151534
137.202 298.189 0.137649 -0.112257 0.17762
124.496 292.698 0.125573 -0.110452 0.167237
114.856 300.351 0.116428 -0.111845 0.161446
111.838 286.616 0.113459 -0.108162 0.156754
117.269 313.957 0.118762 -0.115479 0.16565
105.592 308.326 0.107585 -0.113384 0.156303
99.1751 280.164 0.101222 -0.105409 0.14614
139.983 311.593 0.140326 -0.115565 0.181787
142.761 325.666 0.143026 -0.119098 0.18612
129.523 319.811 0.130445 -0.11741 0.175502
90.6308 288.286 0.0931082 -0.106791 0.141681
94.2126 302.719 0.0966416 -0.111088 0.147242
82.622 296.886 0.0854291 -0.108513 0.138105
280.051 188.976 0.280194 -0.0695619 0.2887
309.653 151.802 0.308081 -0.0601773 0.313903
269.631 143.153 0.270444 -0.0593396 0.276877
237.744 168.472 0.239896 -0.0658298 0.248765
327.18 188.913 0.324248 -0.0674674 0.331193
237.666 209.23 0.239559 -0.0771665 0.251681
269.432 234.729 0.269564 -0.0809974 0.28147
309.187 225.632 0.30766 -0.0761181 0.316936
321.142 137.409 0.31918 -0.0564698 0.324137
303.365 130.398 0.302525 -0.0558564 0.307638
289.318 147.765 0.28905 -0.060038 0.295219
284.39 126.073 0.284514 -0.0553918 0.289856
294.8 170.441 0.294062 -0.0647979 0.301117
274.405 164.305 0.27493 -0.0641204 0.282309
265.316 124.667 0.266232 -0.0550751 0.271869
248.799 134.274 0.25048 -0.0570132 0.256886
253.39 155.721 0.254975 -0.0624044 0.262501
233.586 146.337 0.235883 -0.0597511 0.243333
256.762 177.789 0.258155 -0.0678626 0.266926
220.548 160.369 0.223146 -0.0635158 0.23201
345.987 189 0.341764 -0.0670316 0.348276
340.338 170.711 0.336417 -0.0629722 0.34226
318.115 170.679 0.315775 -0.063867 0.322169
331.895 153.185 0.328832 -0.0593514 0.334145
304.933 188.981 0.303514 -0.0683804 0.311121
217.722 179.257 0.220258 -0.0692382 0.230884
237.339 188.995 0.239413 -0.0715207 0.249867
217.752 198.647 0.220186 -0.0752032 0.232675
256.696 200.215 0.257974 -0.0735144 0.268244
220.548 217.631 0.222744 -0.0808926 0.236978
233.564 231.61 0.235076 -0.0838858 0.249595
253.407 222.292 0.254515 -0.0794003 0.266612
248.734 243.686 0.249287 -0.085466 0.263531
274.243 214.057 0.274553 -0.0757212 0.284804
265.316 253.333 0.264867 -0.0858581 0.278435
321.142 240.591 0.319107 -0.0788113 0.328695
331.853 224.709 0.32925 -0.0750879 0.337703
318.202 207.363 0.316072 -0.071773 0.324119
340.295 207.203 0.336861 -0.0711703 0.344297
295.59 208.524 0.29479 -0.0731128 0.303722
284.35 251.84 0.283331 -0.0835918 0.295405
289.334 230.438 0.288691 -0.0783867 0.299144
303.263 247.491 0.301745 -0.0812257 0.312486
326.848 130.254 0.324834 -0.0544845 0.329372
318.857 125.233 0.317384 -0.0539531 0.321937
312.499 133.475 0.311113 -0.0561046 0.316131
310.034 121.723 0.309055 -0.0537171 0.313688
315.446 144.564 0.313636 -0.0583456 0.319017
306.169 141.512 0.304977 -0.0581204 0.310466
301.048 118.665 0.300518 -0.0534423 0.305233
299.405 149.966 0.298508 -0.0601952 0.304517
296.494 139.065 0.295896 -0.0579482 0.301517
286.761 136.802 0.286711 -0.0577036 0.292461
293.947 127.949 0.293612 -0.0556276 0.298835
279.396 145.251 0.2797 -0.0597015 0.286001
277.018 134.709 0.277467 -0.0573756 0.283337
291.623 116.689 0.291498 -0.0532517 0.296322
302.72 160.514 0.30151 -0.0623377 0.307886
292.095 159.087 0.291582 -0.0624231 0.298189
284.648 167.729 0.284563 -0.0645793 0.291798
281.936 156.191 0.282055 -0.0620891 0.288808
287.426 179.708 0.28714 -0.0671391 0.294884
277.228 176.64 0.277562 -0.0668608 0.285501
271.767 153.063 0.272462 -0.0615938 0.279338
282.157 115.384 0.282389 -0.0530558 0.28733
274.836 124.905 0.27537 -0.0551868 0.280846
272.658 114.688 0.273207 -0.0528742 0.278277
267.474 133.91 0.268367 -0.0572176 0.274398
263.28 115.745 0.264141 -0.0529858 0.269403
254.372 118.862 0.255598 -0.0534394 0.261125
256.898 129.076 0.258201 -0.055946 0.264193
246.17 123.626 0.247782 -0.0542799 0.253658
259.253 139.117 0.260541 -0.0583758 0.267001
238.213 128.844 0.240193 -0.0552537 0.246467
261.496 149.353 0.26271 -0.0608237 0.269659
251.222 144.938 0.25288 -0.0597097 0.259833
243.398 151.105 0.245379 -0.0611942 0.252894
240.993 140.06 0.243014 -0.0582723 0.249903
245.353 162.072 0.247258 -0.0640618 0.255423
235.845 157.5 0.238082 -0.0628344 0.246234
230.741 134.86 0.233042 -0.0565195 0.239797
263.715 160.123 0.264816 -0.063374 0.272294
265.946 171.49 0.266911 -0.0660396 0.274959
255.154 166.736 0.256649 -0.0651359 0.264786
268.412 183.351 0.269215 -0.0687839 0.277863
246.584 172.899 0.248417 -0.0668799 0.257262
223.812 141.421 0.226353 -0.0580663 0.233682
226.727 153.08 0.229216 -0.0614831 0.237319
217.323 148.407 0.220011 -0.0598896 0.228017
229.146 164.421 0.23155 -0.064741 0.24043
212.302 156.398 0.215039 -0.0621985 0.223853
355.139 189 0.350309 -0.0669805 0.356655
354.082 179.622 0.349199 -0.0647304 0.355148
343.609 179.771 0.339453 -0.0649566 0.345612
351.307 170.516 0.346621 -0.0625826 0.352225
336.584 188.957 0.333003 -0.0672003 0.339716
333.365 179.822 0.329934 -0.0652656 0.336327
348.075 161.59 0.343744 -0.0605263 0.349032
322.712 179.833 0.320038 -0.0656585 0.326704
329.311 170.762 0.326174 -0.0634099 0.332281
324.979 161.718 0.322228 -0.0616073 0.328065
336.36 161.808 0.332819 -0.0610923 0.338379
313.738 161.351 0.311772 -0.0620476 0.317886
320.503 152.832 0.318198 -0.0598805 0.323783
343.752 153.003 0.339941 -0.0586513 0.344964
316.778 188.994 0.314562 -0.0678726 0.321801
311.524 179.83 0.309636 -0.0661202 0.316617
299.605 179.75 0.298531 -0.0666202 0.305874
306.458 170.56 0.304934 -0.0643434 0.311649
292.492 188.978 0.291878 -0.0689616 0.299914
338.888 144.781 0.33567 -0.0569684 0.34047
326.888 144.969 0.324363 -0.0577883 0.329471
333.522 136.927 0.330914 -0.0554965 0.335535
209.185 165.306 0.211883 -0.0649523 0.221615
218.739 169.692 0.221315 -0.0663146 0.231037
207.748 174.699 0.210388 -0.0679358 0.221084
228.056 174.084 0.230442 -0.0675328 0.240134
206.779 184.135 0.209372 -0.0709728 0.221074
237.398 178.679 0.239521 -0.0686517 0.249166
227.585 183.984 0.229933 -0.0704266 0.240477
227.582 193.934 0.229874 -0.0733447 0.241291
217.415 188.955 0.219906 -0.0722254 0.231463
237.367 199.239 0.239369 -0.0743825 0.25066
228.035 203.782 0.230242 -0.0762206 0.24253
206.967 193.726 0.209522 -0.0740594 0.222226
247.078 183.64 0.248851 -0.0696953 0.258427
257.346 189.031 0.258667 -0.0706584 0.268144
247.024 194.496 0.248739 -0.0725726 0.259109
268.106 194.697 0.268878 -0.0715087 0.278225
246.603 205.017 0.248243 -0.0754008 0.259442
207.782 203.25 0.210296 -0.0771037 0.223985
218.733 208.237 0.22108 -0.0781149 0.234475
209.185 212.694 0.211626 -0.0800812 0.226271
229.107 213.43 0.231179 -0.0789923 0.244302
212.302 221.602 0.214574 -0.0827437 0.229975
217.323 229.593 0.219293 -0.0848773 0.235146
226.722 224.854 0.22862 -0.0825708 0.243074
223.776 236.571 0.225333 -0.0864158 0.241335
235.976 220.298 0.237733 -0.0804167 0.250966
230.551 243.213 0.231609 -0.0876374 0.247635
245.386 215.836 0.246921 -0.0783874 0.259065
243.411 226.829 0.244772 -0.0815381 0.257996
251.184 233.04 0.252084 -0.0823981 0.265209
240.952 237.898 0.242004 -0.0848402 0.256444
261.438 228.669 0.262069 -0.0802757 0.274089
259.162 238.866 0.259564 -0.08303 0.27252
238.164 249.045 0.2387 -0.0883256 0.254518
255.283 211.34 0.256504 -0.076439 0.267651
265.869 206.644 0.266667 -0.0745275 0.276886
263.738 218.039 0.264491 -0.0774626 0.275601
277.147 201.516 0.277407 -0.0726066 0.286751
271.689 225.03 0.271956 -0.0785009 0.283059
246.116 254.348 0.246135 -0.0886576 0.261616
256.843 248.903 0.256887 -0.0858033 0.270837
254.372 259.138 0.253891 -0.0887125 0.268943
267.374 244.031 0.267272 -0.0834131 0.279985
263.28 262.255 0.26238 -0.0882433 0.276822
326.848 247.746 0.324614 -0.0801427 0.334361
333.522 241.073 0.331069 -0.0785437 0.340258
326.801 232.91 0.324523 -0.0769719 0.333527
338.883 233.2 0.336134 -0.0767973 0.344796
315.165 233.111 0.313367 -0.0774512 0.322796
320.281 224.847 0.318221 -0.0754598 0.327045
343.848 225.108 0.340714 -0.0750587 0.348884
313.722 216.599 0.311932 -0.07395 0.320578
324.958 216.12 0.32256 -0.0734216 0.330811
329.343 207.131 0.326548 -0.0713563 0.334253
336.347 216.07 0.333347 -0.0731502 0.341279
322.762 198.107 0.320236 -0.0696093 0.327714
333.368 198.074 0.330156 -0.0692855 0.337348
347.847 216.378 0.344272 -0.0731877 0.351966
302.841 217.714 0.301636 -0.0747277 0.310754
306.865 207.92 0.305411 -0.0723903 0.313873
299.874 198.566 0.29881 -0.0707012 0.30706
311.561 198.301 0.309758 -0.0700954 0.31759
287.82 198.75 0.287486 -0.0713709 0.296213
351.26 207.455 0.347214 -0.0712381 0.354447
343.596 198.178 0.339735 -0.0691364 0.346698
354.082 198.378 0.349582 -0.0691901 0.356363
272.658 263.312 0.271447 -0.0873481 0.285154
274.812 252.994 0.274066 -0.0847483 0.28687
282.135 262.607 0.280703 -0.0862099 0.293643
277.005 242.909 0.276576 -0.0822142 0.288537
291.55 261.445 0.28992 -0.0851308 0.302161
279.339 232.731 0.279099 -0.0796691 0.290247
286.724 241.129 0.285966 -0.0809844 0.297212
296.442 238.899 0.295348 -0.079777 0.305932
293.871 249.957 0.292599 -0.0824078 0.303982
299.35 228.098 0.298274 -0.0772069 0.308104
305.995 236.292 0.304553 -0.0786121 0.314535
300.857 259.118 0.299077 -0.0839345 0.310632
281.852 222.152 0.281685 -0.0770493 0.292033
284.825 210.769 0.284615 -0.0742558 0.294142
292.299 219.616 0.291635 -0.0757685 0.301317
309.967 256.218 0.308049 -0.0827369 0.318966
312.405 244.42 0.310636 -0.0800367 0.320782
318.857 252.767 0.316788 -0.0815336 0.327112
632.805 137.991 0.625149 -0.0560845 0.627659
584.447 161.328 0.579545 -0.0622213 0.582876
620.866 190.562 0.613477 -0.0694455 0.617395
584.68 114.804 0.579217 -0.0512247 0.581478
621.053 85.9141 0.61478 -0.0429922 0.616281
666.194 179.838 0.656877 -0.0675755 0.660344
686.289 138.13 0.677021 -0.05378 0.679154
666.271 96.1738 0.658412 -0.0430173 0.659816
565.506 170.503 0.562075 -0.064526 0.565767
580.21 186.416 0.575663 -0.0678486 0.579647
602.774 175.56 0.596585 -0.0654733 0.600167
597.494 200.168 0.591666 -0.0708776 0.595896
606.905 150.424 0.600489 -0.0595542 0.603435
626.716 164.502 0.619103 -0.0630255 0.622302
616.33 211.034 0.609378 -0.0741146 0.613869
565.506 105.497 0.56055 -0.0490892 0.562696
562.213 126.982 0.558037 -0.0542537 0.560668
584.48 137.929 0.579336 -0.0567812 0.582112
562.234 149.045 0.558713 -0.0595353 0.561876
606.499 125.301 0.600135 -0.0534163 0.602508
616.33 64.9659 0.610951 -0.0378287 0.612121
597.478 75.8446 0.591964 -0.041198 0.593396
602.68 100.161 0.596601 -0.0472298 0.598467
580.262 89.6107 0.574785 -0.0450759 0.57655
626.294 109.393 0.619308 -0.0488299 0.62123
637.871 209.417 0.629792 -0.0753322 0.634282
643.453 184.625 0.63491 -0.0686889 0.638615
659.367 204.375 0.650324 -0.0751126 0.654648
649.839 159.411 0.641238 -0.0616188 0.644192
679.707 196.569 0.669994 -0.0729447 0.673954
691.815 178.549 0.682005 -0.066461 0.685236
676.243 158.72 0.666903 -0.060739 0.669663
701.524 158.729 0.691792 -0.0592366 0.694323
661.518 138 0.652839 -0.0551548 0.655164
707.912 138 0.698299 -0.0519674 0.70023
679.707 79.4312 0.672126 -0.0371421 0.673151
659.465 71.5007 0.652787 -0.0368964 0.653829
643.707 90.8671 0.636656 -0.0431447 0.638116
637.978 66.6369 0.632076 -0.0372029 0.63317
650.978 115.204 0.643045 -0.0492691 0.64493
701.444 117.264 0.692246 -0.0460779 0.693778
676.375 116.983 0.667702 -0.0481578 0.669436
691.869 97.4063 0.683339 -0.041052 0.684571
556.145 175.011 0.553425 -0.0657727 0.55732
561.846 184.083 0.558676 -0.0677337 0.562767
572.429 178.76 0.568485 -0.0662723 0.572335
569.137 192.026 0.565385 -0.0692955 0.569615
574.977 165.916 0.570802 -0.0633466 0.574306
582.834 173.632 0.578097 -0.0650073 0.581741
576.818 199.57 0.572467 -0.0707297 0.57682
593.556 168.43 0.588023 -0.0638023 0.591474
591.388 180.94 0.586011 -0.0666089 0.589784
600.301 188.034 0.594267 -0.0682684 0.598175
588.653 193.568 0.58346 -0.0693559 0.587568
611.95 182.852 0.605126 -0.0673192 0.608859
609.31 194.856 0.602658 -0.0700362 0.606714
585.486 206.203 0.580508 -0.0720191 0.584958
595 156.129 0.589341 -0.0609666 0.592486
604.896 162.989 0.598587 -0.062556 0.601846
617.121 157.248 0.610084 -0.0611787 0.613144
614.554 170.113 0.607607 -0.0643165 0.611001
619.896 144.211 0.612787 -0.0579056 0.615517
629.76 151.247 0.622104 -0.0595983 0.624953
623.629 178.105 0.616104 -0.0664346 0.619676
594.525 212.226 0.588957 -0.0733571 0.593507
606.693 206.122 0.600273 -0.0724742 0.604632
603.906 217.625 0.597813 -0.074845 0.60248
618.595 200.819 0.611381 -0.0718314 0.615586
614.018 221.164 0.607445 -0.0762849 0.612216
556.145 100.989 0.551335 -0.047909 0.553412
552.607 111.102 0.548244 -0.050256 0.550542
563.386 116.116 0.558806 -0.0516395 0.561187
550.942 121.783 0.547084 -0.0528224 0.549628
575.093 110.15 0.569922 -0.0501937 0.572128
573.869 121.108 0.568975 -0.0528487 0.571424
549.829 132.503 0.546493 -0.0554423 0.549298
584.464 126.263 0.579159 -0.054 0.581671
573.379 132.334 0.568766 -0.0555371 0.571471
573.371 143.668 0.569001 -0.0582163 0.571972
561.875 138.05 0.558073 -0.0569132 0.560968
584.469 149.664 0.579467 -0.059534 0.582517
573.787 154.988 0.569582 -0.0608512 0.572823
550.036 143.414 0.547128 -0.0581435 0.550209
594.903 119.691 0.589052 -0.0522569 0.591366
595.473 131.704 0.58966 -0.0551677 0.592235
607.347 137.868 0.60092 -0.0564959 0.60357
595.727 143.939 0.589968 -0.0580941 0.592822
619.584 131.629 0.612583 -0.0547287 0.615023
550.973 154.215 0.548345 -0.0608076 0.551707
563.347 159.928 0.559963 -0.0620941 0.563395
552.607 164.898 0.550073 -0.0634036 0.553715
614.018 54.8364 0.609169 -0.0353369 0.610194
603.906 58.3751 0.598988 -0.0365374 0.600101
606.71 69.9739 0.601266 -0.0394283 0.602557
594.517 63.7551 0.589437 -0.0381698 0.590672
618.692 75.44 0.61283 -0.0404073 0.614161
609.337 81.3421 0.603466 -0.0422507 0.604943
585.441 69.5774 0.580215 -0.0398962 0.581585
611.861 92.9232 0.605642 -0.0451215 0.60732
600.227 87.9562 0.594385 -0.0442097 0.596027
591.37 95.0032 0.585638 -0.046208 0.587458
588.637 82.4624 0.583095 -0.0431065 0.584686
593.543 107.445 0.587714 -0.0492651 0.589775
582.868 102.383 0.577358 -0.0482035 0.579367
577.05 76.5286 0.571723 -0.0418569 0.573253
623.545 97.1531 0.616901 -0.0457784 0.618597
614.323 105.012 0.607816 -0.0481185 0.609718
616.804 117.813 0.610048 -0.0512956 0.612201
604.756 112.627 0.598511 -0.050304 0.600621
629.358 122.888 0.622042 -0.0522258 0.624231
569.191 83.9977 0.563879 -0.0438468 0.565581
